env,agent,run_dir,seed,checkpoint,side,mean_reward,std_reward,mean_steps,std_steps,mean_action_time_ms,std_action_time_ms,win_rate,draw_rate,loss_rate,termination_rate,truncation_rate,num_games
grid_world,dqn,"results/grid_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.0003_target_update_freq200_seed42",42,100000,single,0.0,0.0,10000.0,0.0,0.022544339116197076,0.004015631106296301,,,,0.0,1.0,100
grid_world,dqn,"results/grid_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.001_target_update_freq200_seed42",42,1000,single,0.0,0.0,10000.0,0.0,0.022954533046402503,0.007889367198516016,,,,0.0,1.0,100
grid_world,dqn,"results/grid_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.001_target_update_freq200_seed42",42,10000,single,0.0,0.0,10000.0,0.0,0.02261383464944083,0.001505433135754038,,,,0.0,1.0,100
grid_world,dqn,"results/grid_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.001_target_update_freq200_seed42",42,50000,single,0.0,0.0,10000.0,0.0,0.023005183753441086,0.0043612500759070884,,,,0.0,1.0,100
grid_world,tabular_q,results/grid_world/tabular_q/epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,1000,single,1.0,0.0,8.0,0.0,0.0011042290861951187,0.0004651667336533857,,,,1.0,0.0,100
grid_world,tabular_q,results/grid_world/tabular_q/epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,10000,single,1.0,0.0,8.0,0.0,0.0011700624600052834,0.0006928811997228938,,,,1.0,0.0,100
grid_world,tabular_q,results/grid_world/tabular_q/epsilon_decay_steps20000_epsilon_end0.01_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,50000,single,1.0,0.0,8.0,0.0,0.0010846406075870618,9.63508484271297e-05,,,,1.0,0.0,100
line_world,ddqn,"results/line_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps10000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.001_target_update_freq100_seed42",42,1000,single,1.0,0.0,2.0,0.0,0.02374561270698905,0.0037682642535237757,,,,1.0,0.0,100
line_world,ddqn,"results/line_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps10000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.001_target_update_freq100_seed42",42,10000,single,1.0,0.0,2.0,0.0,0.023380248749163002,0.0023740684929334315,,,,1.0,0.0,100
line_world,ddqn,"results/line_world/ddqn/batch_size64_buffer_capacity10000_epsilon_decay_steps10000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.001_target_update_freq100_seed42",42,50000,single,1.0,0.0,2.0,0.0,0.02303082641446963,0.001908984943544281,,,,1.0,0.0,100
line_world,ddqn_er,"results/line_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps10000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts500_lr0.001_target_update_freq100_seed42",42,1000,single,1.0,0.0,2.0,0.0,0.023343967041000724,0.001993687668401666,,,,1.0,0.0,100
line_world,ddqn_er,"results/line_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps10000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts500_lr0.001_target_update_freq100_seed42",42,10000,single,1.0,0.0,2.0,0.0,0.023031460877973586,0.0011594457165677039,,,,1.0,0.0,100
line_world,ddqn_er,"results/line_world/ddqn_er/batch_size64_buffer_capacity10000_epsilon_decay_steps10000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts500_lr0.001_target_update_freq100_seed42",42,50000,single,1.0,0.0,2.0,0.0,0.023476074857171625,0.001324650114126962,,,,1.0,0.0,100
line_world,ddqn_per,"results/line_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps10000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts500_lr0.001_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps50000_target_update_freq100_seed42",42,1000,single,1.0,0.0,2.0,0.0,0.023484364210162312,0.0022735982754916667,,,,1.0,0.0,100
line_world,ddqn_per,"results/line_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps10000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts500_lr0.001_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps50000_target_update_freq100_seed42",42,10000,single,1.0,0.0,2.0,0.0,0.0229520836728625,0.0009813809835498206,,,,1.0,0.0,100
line_world,ddqn_per,"results/line_world/ddqn_per/batch_size64_buffer_capacity10000_epsilon_decay_steps10000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_learning_starts500_lr0.001_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps50000_target_update_freq100_seed42",42,50000,single,1.0,0.0,2.0,0.0,0.023844593670219183,0.002032149927099606,,,,1.0,0.0,100
line_world,dqn,"results/line_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps10000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.001_target_update_freq100_seed42",42,1000,single,1.0,0.0,2.0,0.0,0.023936423240229487,0.002571883793695174,,,,1.0,0.0,100
line_world,dqn,"results/line_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps10000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.001_target_update_freq100_seed42",42,10000,single,1.0,0.0,2.0,0.0,0.023159577685873955,0.0019856625369226565,,,,1.0,0.0,100
line_world,dqn,"results/line_world/dqn/batch_size64_buffer_capacity10000_epsilon_decay_steps10000_epsilon_end0.01_epsilon_start1.0_gamma0.99_hidden_layers[64, 64]_lr0.001_target_update_freq100_seed42",42,50000,single,1.0,0.0,2.0,0.0,0.02347830537473783,0.0024036638478776903,,,,1.0,0.0,100
line_world,tabular_q,results/line_world/tabular_q/epsilon_decay_steps5000_epsilon_end0.01_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,1000,single,1.0,0.0,2.0,0.0,0.0005979195702821016,0.00020174269725853187,,,,1.0,0.0,100
line_world,tabular_q,results/line_world/tabular_q/epsilon_decay_steps5000_epsilon_end0.01_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,10000,single,1.0,0.0,2.0,0.0,0.0006150195258669555,0.0002419659588801363,,,,1.0,0.0,100
line_world,tabular_q,results/line_world/tabular_q/epsilon_decay_steps5000_epsilon_end0.01_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,50000,single,1.0,0.0,2.0,0.0,0.000582761422265321,5.1098012112309424e-05,,,,1.0,0.0,100
tictactoe,ddqn,"results/tictactoe/ddqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,1000,combined,-0.13,,8.28,,0.02893565692300036,,0.28,0.31,0.41,1.0,0.0,100
tictactoe,ddqn,"results/tictactoe/ddqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,1000,p0,0.16,0.8089499366462672,8.38,0.9568698971124548,0.02969460451583329,0.003218847046626404,0.42,0.32,0.26,1.0,0.0,50
tictactoe,ddqn,"results/tictactoe/ddqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,1000,p1,-0.42,0.7236021006050218,8.18,1.0712609392673664,0.028176709330167436,0.0037666851326062546,0.14,0.3,0.56,1.0,0.0,50
tictactoe,ddqn,"results/tictactoe/ddqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,10000,combined,0.03,,8.23,,0.028203786663943006,,0.37,0.29,0.34,1.0,0.0,100
tictactoe,ddqn,"results/tictactoe/ddqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,10000,p0,0.4,0.7745966692414834,8.46,1.0041912168506553,0.028541673161490855,0.0024143287410322203,0.58,0.24,0.18,1.0,0.0,50
tictactoe,ddqn,"results/tictactoe/ddqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,10000,p1,-0.34,0.7378346698278687,8.0,1.1489125293076057,0.027865900166395157,0.00128355717296455,0.16,0.34,0.5,1.0,0.0,50
tictactoe,ddqn,"results/tictactoe/ddqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,50000,combined,0.06,,8.43,,0.028496668714708562,,0.37,0.32,0.31,1.0,0.0,100
tictactoe,ddqn,"results/tictactoe/ddqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,50000,p0,0.44,0.7525955088890712,8.8,0.5291502622129182,0.028441919987688916,0.0016880335173624853,0.6,0.24,0.16,1.0,0.0,50
tictactoe,ddqn,"results/tictactoe/ddqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,50000,p1,-0.32,0.7054076835419358,8.06,1.1560276813294739,0.028551417441728212,0.0009603348776361591,0.14,0.4,0.46,1.0,0.0,50
tictactoe,ddqn_er,"results/tictactoe/ddqn_er/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.001_target_update_freq200_seed42",42,1000,combined,0.31999999999999995,,7.89,,0.028131468445165765,,0.54,0.24,0.22,1.0,0.0,100
tictactoe,ddqn_er,"results/tictactoe/ddqn_er/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.001_target_update_freq200_seed42",42,1000,p0,0.58,0.6660330322138687,8.02,1.1400000000000001,0.02846895245158619,0.00255274957984892,0.68,0.22,0.1,1.0,0.0,50
tictactoe,ddqn_er,"results/tictactoe/ddqn_er/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.001_target_update_freq200_seed42",42,1000,p1,0.06,0.8581375181169975,7.76,1.2893409169028958,0.027793984438745336,0.0010726309383375227,0.4,0.26,0.34,1.0,0.0,50
tictactoe,ddqn_er,"results/tictactoe/ddqn_er/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.001_target_update_freq200_seed42",42,10000,combined,0.15,,8.36,,0.02783437579549995,,0.37,0.41,0.22,1.0,0.0,100
tictactoe,ddqn_er,"results/tictactoe/ddqn_er/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.001_target_update_freq200_seed42",42,10000,p0,0.42,0.7236021006050218,8.5,0.9219544457292888,0.0278993619657639,0.0028946058629484442,0.56,0.3,0.14,1.0,0.0,50
tictactoe,ddqn_er,"results/tictactoe/ddqn_er/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.001_target_update_freq200_seed42",42,10000,p1,-0.12,0.6823488843692792,8.22,1.044796630928718,0.02776938962523599,0.0017811884407877936,0.18,0.52,0.3,1.0,0.0,50
tictactoe,ddqn_er,"results/tictactoe/ddqn_er/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.001_target_update_freq200_seed42",42,50000,combined,0.029999999999999964,,8.34,,0.028504502322328717,,0.35,0.33,0.32,1.0,0.0,100
tictactoe,ddqn_er,"results/tictactoe/ddqn_er/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.001_target_update_freq200_seed42",42,50000,p0,0.62,0.5617828762075256,8.92,0.43999999999999995,0.028550441033746068,0.001289987367498988,0.66,0.3,0.04,1.0,0.0,50
tictactoe,ddqn_er,"results/tictactoe/ddqn_er/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.001_target_update_freq200_seed42",42,50000,p1,-0.56,0.5713142742834281,7.76,1.3646977687385584,0.02845856361091137,0.0008110410535804634,0.04,0.36,0.6,1.0,0.0,50
tictactoe,ddqn_per,"results/tictactoe/ddqn_per/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.0005_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,1000,combined,0.4,,7.3,,0.028408087566174887,,0.62,0.16,0.22,1.0,0.0,100
tictactoe,ddqn_per,"results/tictactoe/ddqn_per/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.0005_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,1000,p0,0.64,0.6858571279792899,7.2,1.4422205101855958,0.028595732903052676,0.003295134717898159,0.76,0.12,0.12,1.0,0.0,50
tictactoe,ddqn_per,"results/tictactoe/ddqn_per/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.0005_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,1000,p1,0.16,0.8799999999999998,7.4,1.414213562373095,0.028220442229297097,0.0018326473349470488,0.48,0.2,0.32,1.0,0.0,50
tictactoe,ddqn_per,"results/tictactoe/ddqn_per/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.0005_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,10000,combined,0.05,,8.33,,0.028844827390582833,,0.39,0.27,0.34,1.0,0.0,100
tictactoe,ddqn_per,"results/tictactoe/ddqn_per/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.0005_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,10000,p0,0.4,0.8,8.64,0.7418894796396563,0.02922578586533792,0.003185714081508173,0.6,0.2,0.2,1.0,0.0,50
tictactoe,ddqn_per,"results/tictactoe/ddqn_per/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.0005_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,10000,p1,-0.3,0.7549834435270749,8.02,1.303687079018581,0.02846386891582774,0.0008209346870550189,0.18,0.34,0.48,1.0,0.0,50
tictactoe,ddqn_per,"results/tictactoe/ddqn_per/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.0005_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,50000,combined,0.08,,8.42,,0.028562595021488793,,0.37,0.34,0.29,1.0,0.0,100
tictactoe,ddqn_per,"results/tictactoe/ddqn_per/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.0005_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,50000,p0,0.54,0.6696267617113283,8.78,0.7291090453423273,0.02859624738666452,0.0018407634215154756,0.64,0.26,0.1,1.0,0.0,50
tictactoe,ddqn_per,"results/tictactoe/ddqn_per/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_learning_starts2000_lr0.0005_per_alpha0.6_per_beta_end1.0_per_beta_start0.4_per_beta_steps80000_target_update_freq200_seed42",42,50000,p1,-0.38,0.66,8.06,1.4478950238190615,0.02852894265631307,0.0012726165895767195,0.1,0.42,0.48,1.0,0.0,50
tictactoe,dqn,"results/tictactoe/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,1000,combined,0.03,,8.05,,0.029210491458883513,,0.4,0.23,0.37,1.0,0.0,100
tictactoe,dqn,"results/tictactoe/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,1000,p0,0.38,0.7717512552629895,8.38,0.8692525524840292,0.029673377993395148,0.0026426353081865396,0.56,0.26,0.18,1.0,0.0,50
tictactoe,dqn,"results/tictactoe/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,1000,p1,-0.32,0.835224520712844,7.72,1.4005713120009278,0.028747604924371874,0.0017604474490599822,0.24,0.2,0.56,1.0,0.0,50
tictactoe,dqn,"results/tictactoe/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,10000,combined,0.08,,8.47,,0.02879807160072014,,0.36,0.36,0.28,1.0,0.0,100
tictactoe,dqn,"results/tictactoe/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,10000,p0,0.54,0.6988562083862458,8.76,0.7364781055808788,0.0285747187130957,0.003133514552663429,0.66,0.22,0.12,1.0,0.0,50
tictactoe,dqn,"results/tictactoe/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,10000,p1,-0.38,0.596322060635023,8.18,1.3067516979135705,0.029021424488344577,0.002518992116902268,0.06,0.5,0.44,1.0,0.0,50
tictactoe,dqn,"results/tictactoe/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,50000,combined,0.04999999999999998,,8.38,,0.02880648067997873,,0.37,0.31,0.32,1.0,0.0,100
tictactoe,dqn,"results/tictactoe/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,50000,p0,0.38,0.8219489035213806,8.62,0.845931439302264,0.028359059719963275,0.002593466997272533,0.6,0.18,0.22,1.0,0.0,50
tictactoe,dqn,"results/tictactoe/dqn/batch_size64_buffer_capacity50000_epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_hidden_layers[128, 128]_lr0.001_target_update_freq200_seed42",42,50000,p1,-0.28,0.6939740629158989,8.14,1.2167168939404105,0.029253901639994192,0.0026591464674004055,0.14,0.44,0.42,1.0,0.0,50
tictactoe,tabular_q,results/tictactoe/tabular_q/epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,1000,combined,0.46,,6.59,,0.0017427576813927165,,0.72,0.02,0.26,1.0,0.0,100
tictactoe,tabular_q,results/tictactoe/tabular_q/epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,1000,p0,0.78,0.6095900261651268,6.46,1.4029967925836468,0.0018190700717715788,0.0015074570147039852,0.88,0.02,0.1,1.0,0.0,50
tictactoe,tabular_q,results/tictactoe/tabular_q/epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,1000,p1,0.14,0.98,6.72,1.2655433615645102,0.0016664452910138544,0.000814137291364052,0.56,0.02,0.42,1.0,0.0,50
tictactoe,tabular_q,results/tictactoe/tabular_q/epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,10000,combined,0.44,,6.37,,0.0015946205283820353,,0.69,0.06,0.25,1.0,0.0,100
tictactoe,tabular_q,results/tictactoe/tabular_q/epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,10000,p0,1.0,0.0,5.44,0.92,0.0016765191034639473,0.0007873205972357526,1.0,0.0,0.0,1.0,0.0,50
tictactoe,tabular_q,results/tictactoe/tabular_q/epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,10000,p1,-0.12,0.9303762679690406,7.3,1.4866068747318506,0.0015127219533001236,0.00016130179332943424,0.38,0.12,0.5,1.0,0.0,50
tictactoe,tabular_q,results/tictactoe/tabular_q/epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,50000,combined,0.32,,6.34,,0.0015740773240724355,,0.64,0.04,0.32,1.0,0.0,100
tictactoe,tabular_q,results/tictactoe/tabular_q/epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,50000,p0,0.96,0.19595917942265428,5.48,1.0998181667894018,0.001590364802352808,0.00015221078613676,0.96,0.04,0.0,1.0,0.0,50
tictactoe,tabular_q,results/tictactoe/tabular_q/epsilon_decay_steps50000_epsilon_end0.05_epsilon_start1.0_gamma0.99_lr0.1_seed42,42,50000,p1,-0.32,0.926066952223218,7.2,1.42828568570857,0.0015577898457920624,0.0008547589347925636,0.32,0.04,0.64,1.0,0.0,50
